run,cycles,instructions,cpi,sp,ra,exception_flag,label
218,823482,823236,1.00,2147501072,2147484380,0,normal
219,866186,866360,0.99,2147501072,2147484380,0,normal
220,852248,852506,0.99,2147501072,2147484380,0,normal
221,823608,822294,1.00,2147501072,2147484380,0,normal
222,820848,820884,0.99,2147501072,2147484380,0,normal
223,820732,820702,1.00,2147501072,2147484380,0,normal
224,820676,820676,1.00,2147501072,2147484380,0,normal
225,837878,837250,1.00,2147501072,2147484380,0,normal
226,821532,821500,1.00,2147501072,2147484380,0,normal
227,819650,819722,0.99,2147501072,2147484380,0,normal
228,807134,807278,0.99,2147501072,2147484380,0,normal
229,832958,835800,0.99,2147501072,2147484380,0,normal
230,821874,821750,1.00,2147501072,2147484380,0,normal
231,820968,820874,1.00,2147501072,2147484380,0,normal
232,820936,821016,0.99,2147501072,2147484380,0,normal
233,950238,952558,0.99,2147501072,2147484380,0,normal
234,821604,821510,1.00,2147501072,2147484380,0,normal
235,821346,821330,1.00,2147501072,2147484380,0,normal
236,821328,821434,0.99,2147501072,2147484380,0,normal
237,846146,848250,0.99,2147501072,2147484380,0,normal
238,814274,814086,1.00,2147501072,2147484380,0,normal
239,823440,823498,0.99,2147501072,2147484380,0,normal
240,821228,821282,0.99,2147501072,2147484380,0,normal
241,826292,826340,0.99,2147501072,2147484380,0,normal
242,821596,821806,0.99,2147501072,2147484380,0,normal
243,821034,821046,0.99,2147501072,2147484380,0,normal
244,821428,821582,0.99,2147501072,2147484380,0,normal
245,821020,821136,0.99,2147501072,2147484380,0,normal
246,824996,825064,0.99,2147501072,2147484380,0,normal
247,821016,821168,0.99,2147501072,2147484380,0,normal
248,820932,821034,0.99,2147501072,2147484380,0,normal
249,821108,821216,0.99,2147501072,2147484380,0,normal
250,862683,863935,0.99,2147501072,2147484380,0,normal
251,821608,821456,1.00,2147501072,2147484380,0,normal
252,830082,830072,1.00,2147501072,2147484380,0,normal
253,821004,820966,1.00,2147501072,2147484380,0,normal
254,820780,820866,0.99,2147501072,2147484380,0,normal
255,820662,820748,0.99,2147501072,2147484380,0,normal
256,820808,820890,0.99,2147501072,2147484380,0,normal
257,823552,823630,0.99,2147501072,2147484380,0,normal
258,820620,820710,0.99,2147501072,2147484380,0,normal
259,824444,824474,0.99,2147501072,2147484380,0,normal
260,821258,821310,0.99,2147501072,2147484380,0,normal
261,823208,823258,0.99,2147501072,2147484380,0,normal
262,820798,820768,1.00,2147501072,2147484380,0,normal
263,821026,821010,1.00,2147501072,2147484380,0,normal
264,821026,821052,0.99,2147501072,2147484380,0,normal
265,821036,821014,1.00,2147501072,2147484380,0,normal
266,839251,841671,0.99,2147501072,2147484380,0,normal
267,821172,821106,1.00,2147501072,2147484380,0,normal
268,866510,866784,0.99,2147501072,2147484380,0,normal
269,821050,821120,0.99,2147501072,2147484380,0,normal
270,847704,848054,0.99,2147501072,2147484380,0,normal
271,821184,821272,0.99,2147501072,2147484380,0,normal
272,820814,820876,0.99,2147501072,2147484380,0,normal
273,820606,820732,0.99,2147501072,2147484380,0,normal
274,830620,830818,0.99,2147501072,2147484380,0,normal
275,821256,821376,0.99,2147501072,2147484380,0,normal
276,820896,821004,0.99,2147501072,2147484380,0,normal
277,820954,821014,0.99,2147501072,2147484380,0,normal
278,820686,820724,0.99,2147501072,2147484380,0,normal
279,835572,834728,1.00,2147501072,2147484380,0,normal
280,820782,820902,0.99,2147501072,2147484380,0,normal
281,821270,821300,0.99,2147501072,2147484380,0,normal
