run,cycles,instructions,cpi,sp,ra,exception_flag,label
100,5175770,5176592,0.99,2147501184,2147484476,0,timing_fault
101,4987230,4987256,0.99,2147501184,2147484476,0,timing_fault
102,5210684,5214114,0.99,2147501184,2147484476,0,timing_fault
103,5195914,5196172,0.99,2147501184,2147484476,0,timing_fault
104,5414048,5416928,0.99,2147501184,2147484476,0,timing_fault
105,4953122,4952730,1.00,2147501184,2147484476,0,timing_fault
106,4958966,4958794,1.00,2147501184,2147484476,0,timing_fault
107,4952946,4953006,0.99,2147501184,2147484476,0,timing_fault
108,4952076,4952122,0.99,2147501184,2147484476,0,timing_fault
109,4952326,4952316,1.00,2147501184,2147484476,0,timing_fault
110,5388642,5391602,0.99,2147501184,2147484476,0,timing_fault
111,4960438,4959762,1.00,2147501184,2147484476,0,timing_fault
112,4957258,4957348,0.99,2147501184,2147484476,0,timing_fault
113,4959738,4959774,0.99,2147501184,2147484476,0,timing_fault
114,4955260,4955332,0.99,2147501184,2147484476,0,timing_fault
115,4952234,4952212,1.00,2147501184,2147484476,0,timing_fault
116,4985280,4985334,0.99,2147501184,2147484476,0,timing_fault
117,4964462,4964572,0.99,2147501184,2147484476,0,timing_fault
118,5119126,5119846,0.99,2147501184,2147484476,0,timing_fault
119,4951256,4950818,1.00,2147501184,2147484476,0,timing_fault
120,5093460,5093376,1.00,2147501184,2147484476,0,timing_fault
121,5221228,5221090,1.00,2147501184,2147484476,0,timing_fault
122,5282018,5282084,0.99,2147501184,2147484476,0,timing_fault
123,5211548,5211596,0.99,2147501184,2147484476,0,timing_fault
124,5270906,5270920,0.99,2147501184,2147484476,0,timing_fault
125,5581850,5583070,0.99,2147501184,2147484476,0,timing_fault
126,5124486,5124418,1.00,2147501184,2147484476,0,timing_fault
127,5074742,5074708,1.00,2147501184,2147484476,0,timing_fault
128,5068014,5067990,1.00,2147501184,2147484476,0,timing_fault
129,4952080,4952144,0.99,2147501184,2147484476,0,timing_fault
130,5070078,5070092,0.99,2147501184,2147484476,0,timing_fault
131,5094850,5094982,0.99,2147501184,2147484476,0,timing_fault
132,5067004,5066970,1.00,2147501184,2147484476,0,timing_fault
